redshift
0.9242954
0.07389161
0.04366692
0.06984182
0.008600923
0.1405874
0.09801044
0.03607075
0.0643461
0.07166512
0.2785761
0.03311275
0.1214539
0.07850496
1.591547
0.0603447
0.6207581
0.03874177
0.007784216999999999
1.840749
0.0
0.08142967
0.0694287
0.09499442
0.034252099999999994
0.07108884
0.07130539999999999
0.07271439999999997
0.5681524
0.01205636
0.07634225
0.05637702
0.2563568
0.05805147
0.04891171
0.1224719
0.4092593
0.05887035
0.05165993
0.07735507
0.1087871
0.04798122
0.119306
0.06890323
0.04180581
0.04010829
0.07335788
1.510338
0.06322508
0.09861561
0.05546876
0.07475645
0.066663
0.03626667
0.1125529
0.1672721
1.7451849999999998
1.348047
0.1786861
0.1159751
1.308626
1.627206
0.08093929
0.07704163
0.03124211
0.07174757
0.08212154
0.06407867
0.1979755
0.05997273
1.405602
0.12658219999999998
0.917698
0.06286006
0.1136328
0.0884135
0.06436501
0.1348551
0.1144298
0.07199546
0.1122487
0.08513863
0.17085029999999998
0.1159083
0.1219974
1.29331
0.1484562
0.08296614
0.08969676
0.01061324
0.032288700000000004
0.1450256
0.09624047
0.9976359
0.29476729999999995
0.05876585
0.05676417
0.1432972
0.9468373
0.03738235
0.1002898
0.13642379999999998
0.03063256
0.6773515
0.103157
0.10760839999999998
0.1091906
0.06576777
0.06032142
0.08781995
0.04505524
0.8850120000000001
0.13794920000000002
0.07858828
1.195221
0.13420420000000002
0.07717557
0.06370601
0.1548138
0.07728725
0.1749889
0.1436835
0.03586501
0.0473462
0.08777762
0.05149094
0.15249200000000002
0.05696306
0.05696547
0.07782698
0.08892175
0.10671110000000003
0.0797452
1.956242
0.05925145
0.05570857
0.01775011
0.1595853
0.0742773
0.26223709999999995
0.07627974
0.1170535
0.08232015
0.02841973
0.06425586
0.0333014
0.04640768
0.02493121
0.07561057
0.04901118
0.1198847
1.0591469999999998
0.5555138000000001
0.1049935
0.09491085
0.4536399
0.0
0.07921954
0.06588633
1.271698
0.03774631
0.08347691
0.5861623
0.07443248
0.07525558
0.06738728
1.59248
0.04159185
0.1928391
0.03205217
0.03229443
0.05371742
0.06503107
0.03021827
0.9160227
0.1027668
0.1721604
0.15831199999999998
0.03283941
0.4163812
0.07443602
0.2147542
0.9067512
0.1033504
0.0584539
0.04169597
0.02239656
1.581866
0.1232965
0.02664517
0.106053
0.08044896
0.08880805
0.1719632
0.1180771
1.341115
0.150658
0.09402069
0.06270862
1.163527
0.0
0.1063388
0.05569182
0.7367001999999999
0.03831033
0.14855810000000005
0.0964714
0.05910381
1.117181
1.074594
0.027546
0.08884835
0.0462383
0.05869716
0.125381
0.06603637
0.05388365
0.03442387
0.07850008
0.05200445
0.06112372
0.03125633
0.1161961
0.4196786
0.07040902
0.0
0.11704589999999998
0.01327917
0.04333279
0.3726078
0.03485591
0.03690032
0.08294187
0.05986154
